Tagname;Timestamp;Value;Quality
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;4,165712833;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;0,833142579;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;2,333104372;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;5,665674686;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;8,831921577;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;12,16601849;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;15,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;18,83268547;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;22,16525459;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;25,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;28,83192253;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;32,16601944;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;35,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;38,83268356;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;42,1652565;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;45,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;48,83192062;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;52,16601944;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;55,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;58,83268356;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;62,1652565;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;65,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;68,83192444;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;72,16601563;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;75,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;78,83268738;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;82,16525269;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;85,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;88,83192444;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;92,16601563;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;95,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;98,83268738;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;97,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;94,66544342;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;91,33287811;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;87,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;84,66620636;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;81,33211517;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:13;77,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;74,66544342;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;71,33287811;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;67,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;64,66620636;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;61,33211136;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;57,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;54,66544724;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;51,3328743;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;47,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;44,66621017;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;41,33211136;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;37,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;34,66544724;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;31,33287621;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;27,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;24,66620827;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;21,33211327;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;17,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;14,66544628;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;11,33287525;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;7,998779297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;4,666208744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;1,33211267;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;1,832608581;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;5,165178776;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;8,499275208;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;11,83184528;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;15,16594219;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;18,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;21,83260918;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;25,1651783;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;28,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;31,83184624;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;35,16594315;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;38,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;41,83260727;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;45,16518021;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;48,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;51,83184433;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;55,16594315;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;58,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;61,83260727;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;65,16517639;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;68,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;71,83184814;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;75,16593933;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;78,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;81,83261108;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;85,16517639;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;88,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;91,66551971;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;94,99961853;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;98,33219147;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;98,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;95,16593933;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;91,83184814;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;88,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;85,16517639;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;81,83261108;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:14;78,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;75,16593933;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;71,83184814;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;68,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;65,16517639;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;61,83260727;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;58,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;55,16594315;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;51,83184433;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;48,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;45,16518021;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;41,83260727;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;38,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;35,16594315;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;31,83184624;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;28,49927521;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;25,1651783;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;21,83260918;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;18,49851227;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;15,16594219;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;11,83184528;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;8,499275208;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;5,165178776;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;1,832608581;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;1,33211267;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;4,666208744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;7,998779297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;11,33287525;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;14,66544628;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;17,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;21,33211327;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;24,66620827;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;27,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;31,33287621;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;34,66544724;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;37,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;41,33211136;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;44,66621017;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;47,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;51,3328743;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;54,66544724;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;57,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;61,33211136;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;64,66620636;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;67,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;71,33287811;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;74,66544342;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;77,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;81,33211517;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;84,66620636;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;87,9987793;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;91,33287811;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;94,66544342;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;97,99954224;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;98,83268738;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;95,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;92,16601563;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;88,83192444;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;85,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;82,16525269;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:15;78,83268738;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;75,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;72,16601563;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;68,83192444;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;65,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;62,1652565;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;58,83268356;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;55,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;52,16601944;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;48,83192062;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;45,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;42,1652565;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;38,83268356;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;35,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;32,16601944;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;28,83192253;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;25,4993515;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;22,16525459;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;18,83268547;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;15,49858856;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;12,16601849;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;8,831921577;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;5,665674686;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;2,333104372;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;0,833142579;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;4,165712833;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;7,499809265;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;10,83237934;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;14,16647625;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;17,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;20,83314323;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;24,16571236;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;27,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;30,83238029;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;34,1664772;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;37,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;40,83314133;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;44,16571426;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;47,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;50,83237839;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;54,1664772;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;57,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;60,83314133;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;64,16571045;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;67,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;70,8323822;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;74,16647339;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;77,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;80,83314514;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;84,16571045;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;87,49980927;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;90,8323822;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;94,16647339;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;97,49904633;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;99,33318329;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;95,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;92,66651154;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;89,33242035;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;85,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;82,6657486;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:16;79,33318329;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;75,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;72,66651154;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;69,33242035;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;65,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;62,66575241;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;59,33317947;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;55,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;52,66651535;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;49,33241653;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;45,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;42,66575241;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;39,33317947;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;35,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;32,66651535;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;29,33241844;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;25,99984741;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;22,6657505;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;19,33318138;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;15,99908447;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;12,6665144;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;9,332417488;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;5,999847412;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;2,665751219;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;0,498970002;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;3,833066225;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;7,165636539;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;10,49973297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;13,83230305;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;17,166399;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;20,49897003;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;23,83306694;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;27,16563606;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;30,49973297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;33,83230209;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;37,16640091;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;40,49897003;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;43,83306503;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;47,16563797;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;50,49973297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;53,83230209;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;57,16640091;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;60,49897003;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;63,83306503;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;67,16563416;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;70,49973297;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;73,83230591;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;76,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;80,33264923;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;83,66521454;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;86,99931335;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;90,33188629;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;93,66597748;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;96,99855042;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;99,83215332;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;96,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;93,16548157;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;89,83291626;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;86,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;83,16624451;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:17;79,83215332;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;76,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;73,16548157;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;69,83291626;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;66,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;63,16624832;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;59,83214951;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;56,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;53,16548538;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;49,83291245;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;46,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;43,16624832;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;39,83214951;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;36,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;33,16548538;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;29,83291435;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;26,49881744;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;23,16624641;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;19,83215141;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;16,49958038;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;13,16548443;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;9,832913399;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;6,498817444;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;3,166247129;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;0;Good
PROJEKT.TANK1_WYSOKOSC.F_CV;03.12.2019 19:18;3,332570314;Good
